ProductID,date,inventory_level
P058,2024-12-01,449
P059,2024-12-01,40
P060,2024-12-01,727
P061,2024-12-01,252
P062,2024-12-01,79
P063,2024-12-01,934
P064,2024-12-01,468
P065,2024-12-01,119
P066,2024-12-01,972
P067,2024-12-01,377
P068,2024-12-01,970
P069,2024-12-01,50
P070,2024-12-01,753
P071,2024-12-01,237
P072,2024-12-01,640
P073,2024-12-01,34
P074,2024-12-01,130
P075,2024-12-01,197
P076,2024-12-01,761
P077,2024-12-01,59
P078,2024-12-01,100
P079,2024-12-01,270
P080,2024-12-01,535
P081,2024-12-01,89
P082,2024-12-01,419
P083,2024-12-01,821
P084,2024-12-01,191
P085,2024-12-01,91
P086,2024-12-01,534
P087,2024-12-01,925
P088,2024-12-01,204
P089,2024-12-01,117
P090,2024-12-01,291
P091,2024-12-01,358
P092,2024-12-01,519
P093,2024-12-01,216
P094,2024-12-01,347
P095,2024-12-01,331
P096,2024-12-01,284
P097,2024-12-01,145
P098,2024-12-01,317
P099,2024-12-01,384
P100,2024-12-01,263
P101,2024-12-01,414
P102,2024-12-01,647
P103,2024-12-01,0
P104,2024-12-01,715
P105,2024-12-01,162
P106,2024-12-01,202
P107,2024-12-01,17
P108,2024-12-01,387
P109,2024-12-01,54
P110,2024-12-01,233
P111,2024-12-01,158
P112,2024-12-01,243
P113,2024-12-01,109
P114,2024-12-01,762
P115,2024-12-01,459
P116,2024-12-01,380
P117,2024-12-01,45
P118,2024-12-01,479
P119,2024-12-01,80
P120,2024-12-01,138
P121,2024-12-01,190
P122,2024-12-01,382
P123,2024-12-01,181
P124,2024-12-01,64
P125,2024-12-01,591
P126,2024-12-01,58
P127,2024-12-01,90
P128,2024-12-01,320
P129,2024-12-01,46
P130,2024-12-01,15
P131,2024-12-01,188
P132,2024-12-01,554
P133,2024-12-01,44
P134,2024-12-01,1149
P135,2024-12-01,656
P136,2024-12-01,358
P137,2024-12-01,164
P138,2024-12-01,550
P139,2024-12-01,160
P140,2024-12-01,116
P141,2024-12-01,225
P142,2024-12-01,482
P143,2024-12-01,314
P144,2024-12-01,1235
P145,2024-12-01,15
P146,2024-12-01,88
P147,2024-12-01,83
P148,2024-12-01,790
P149,2024-12-01,10
P150,2024-12-01,364
P151,2024-12-01,332
P152,2024-12-01,54
P153,2024-12-01,701
P154,2024-12-01,185
P155,2024-12-01,623
P156,2024-12-01,312
P157,2024-12-01,755
P158,2024-12-01,133
P159,2024-12-01,466
P160,2024-12-01,544
P161,2024-12-01,155
P162,2024-12-01,292
P163,2024-12-01,2538
P164,2024-12-01,136
P165,2024-12-01,286
P166,2024-12-01,484
P167,2024-12-01,14
P168,2024-12-01,589
P169,2024-12-01,474
P170,2024-12-01,266
P171,2024-12-01,617
P172,2024-12-01,526
P173,2024-12-01,1113
P174,2024-12-01,430
P175,2024-12-01,386
P176,2024-12-01,89
P177,2024-12-01,1047
P178,2024-12-01,267
P179,2024-12-01,20
P180,2024-12-01,20
P181,2024-12-01,18
P182,2024-12-01,440
P183,2024-12-01,32
P184,2024-12-01,665
P185,2024-12-01,412
P186,2024-12-01,174
P187,2024-12-01,642
P188,2024-12-01,944
P189,2024-12-01,1389
P190,2024-12-01,428
P191,2024-12-01,543
P192,2024-12-01,855
P193,2024-12-01,134
P194,2024-12-01,350
P195,2024-12-01,136
P196,2024-12-01,149
P197,2024-12-01,645
P198,2024-12-01,103
P199,2024-12-01,238
P200,2024-12-01,295
P201,2024-12-01,482
P202,2024-12-01,11
P203,2024-12-01,374
P204,2024-12-01,453
P205,2024-12-01,1020
P206,2024-12-01,194
P207,2024-12-01,547
P208,2024-12-01,82
P209,2024-12-01,432
P210,2024-12-01,948
P211,2024-12-01,567
P212,2024-12-01,205
P213,2024-12-01,476
P214,2024-12-01,546
P215,2024-12-01,37
P216,2024-12-01,107
P217,2024-12-01,0
P218,2024-12-01,388
P219,2024-12-01,363
P220,2024-12-01,20
P221,2024-12-01,367
P222,2024-12-01,257
P223,2024-12-01,274
P224,2024-12-01,58
P225,2024-12-01,0
P226,2024-12-01,42
P227,2024-12-01,283
P228,2024-12-01,822
P229,2024-12-01,119
P230,2024-12-01,220
P231,2024-12-01,166
P232,2024-12-01,202
P233,2024-12-01,14
P234,2024-12-01,148
P235,2024-12-01,621
P236,2024-12-01,0
P237,2024-12-01,279
P238,2024-12-01,749
P239,2024-12-01,985
P240,2024-12-01,139
P241,2024-12-01,134
P242,2024-12-01,1977
P243,2024-12-01,12
P244,2024-12-01,329
P245,2024-12-01,198
P246,2024-12-01,264
P247,2024-12-01,721
P248,2024-12-01,519
P249,2024-12-01,102
P250,2024-12-01,32
