ProductID,date,quantity_sales
P075,2024-12-01,46
P076,2024-12-01,100
P077,2024-12-01,42
P078,2024-12-01,38
P079,2024-12-01,51
P080,2024-12-01,54
P081,2024-12-01,38
P082,2024-12-01,263
P083,2024-12-01,100
P084,2024-12-01,214
P085,2024-12-01,116
P086,2024-12-01,138
P087,2024-12-01,283
P088,2024-12-01,48
P089,2024-12-01,28
P090,2024-12-01,63
P091,2024-12-01,60
P092,2024-12-01,50
P093,2024-12-01,39
P094,2024-12-01,93
P095,2024-12-01,109
P096,2024-12-01,64
P097,2024-12-01,63
P098,2024-12-01,62
P099,2024-12-01,67
P100,2024-12-01,23
P101,2024-12-01,42
P102,2024-12-01,91
P103,2024-12-01,157
P104,2024-12-01,150
P105,2024-12-01,36
P106,2024-12-01,44
P107,2024-12-01,26
P108,2024-12-01,44
P109,2024-12-01,55
P110,2024-12-01,66
P111,2024-12-01,225
P112,2024-12-01,49
P113,2024-12-01,39
P114,2024-12-01,73
P115,2024-12-01,71
P116,2024-12-01,71
P117,2024-12-01,64
P118,2024-12-01,94
P119,2024-12-01,26
P120,2024-12-01,52
P121,2024-12-01,91
P122,2024-12-01,68
P123,2024-12-01,77
P124,2024-12-01,69
P125,2024-12-01,128
P126,2024-12-01,53
P127,2024-12-01,162
P128,2024-12-01,111
P129,2024-12-01,101
P130,2024-12-01,29
P131,2024-12-01,94
P132,2024-12-01,102
P133,2024-12-01,135
P134,2024-12-01,248
P135,2024-12-01,257
P136,2024-12-01,72
P137,2024-12-01,70
P138,2024-12-01,65
P139,2024-12-01,34
P140,2024-12-01,34
P141,2024-12-01,44
P142,2024-12-01,139
P143,2024-12-01,52
P144,2024-12-01,145
P145,2024-12-01,36
P146,2024-12-01,20
P147,2024-12-01,62
P148,2024-12-01,117
P149,2024-12-01,63
P150,2024-12-01,156
P151,2024-12-01,65
P152,2024-12-01,26
P153,2024-12-01,174
P154,2024-12-01,47
P155,2024-12-01,99
P156,2024-12-01,75
P157,2024-12-01,98
P158,2024-12-01,80
P159,2024-12-01,80
P160,2024-12-01,84
P161,2024-12-01,33
P162,2024-12-01,50
P163,2024-12-01,236
P164,2024-12-01,100
P165,2024-12-01,42
P166,2024-12-01,71
P167,2024-12-01,110
P168,2024-12-01,108
P169,2024-12-01,64
P170,2024-12-01,61
P171,2024-12-01,149
P172,2024-12-01,74
P173,2024-12-01,183
P174,2024-12-01,183
P175,2024-12-01,67
P176,2024-12-01,57
P177,2024-12-01,234
P178,2024-12-01,64
P179,2024-12-01,60
P180,2024-12-01,30
P181,2024-12-01,115
P182,2024-12-01,80
P183,2024-12-01,43
P184,2024-12-01,63
P185,2024-12-01,90
P186,2024-12-01,25
P187,2024-12-01,43
P188,2024-12-01,164
P189,2024-12-01,367
P190,2024-12-01,86
P191,2024-12-01,70
P192,2024-12-01,200
P193,2024-12-01,78
P194,2024-12-01,77
P195,2024-12-01,54
P196,2024-12-01,27
P197,2024-12-01,51
P198,2024-12-01,43
P199,2024-12-01,114
P200,2024-12-01,44
P201,2024-12-01,68
P202,2024-12-01,54
P203,2024-12-01,112
P204,2024-12-01,78
P205,2024-12-01,223
P206,2024-12-01,33
P207,2024-12-01,54
P208,2024-12-01,67
P209,2024-12-01,79
P210,2024-12-01,184
P211,2024-12-01,89
P212,2024-12-01,36
P213,2024-12-01,108
P214,2024-12-01,105
P215,2024-12-01,42
P216,2024-12-01,124
P217,2024-12-01,61
P218,2024-12-01,64
P219,2024-12-01,89
P220,2024-12-01,102
P221,2024-12-01,96
P222,2024-12-01,87
P223,2024-12-01,62
P224,2024-12-01,48
P225,2024-12-01,73
P226,2024-12-01,44
P227,2024-12-01,46
P228,2024-12-01,215
P229,2024-12-01,40
P230,2024-12-01,44
P231,2024-12-01,28
P232,2024-12-01,69
P233,2024-12-01,27
P234,2024-12-01,51
P235,2024-12-01,110
P236,2024-12-01,27
P237,2024-12-01,64
P238,2024-12-01,146
P239,2024-12-01,206
P240,2024-12-01,47
P241,2024-12-01,50
P242,2024-12-01,144
P243,2024-12-01,74
P244,2024-12-01,48
P245,2024-12-01,39
P246,2024-12-01,23
P247,2024-12-01,41
P248,2024-12-01,126
P249,2024-12-01,94
P250,2024-12-01,41
